Rey,u_mean,du/dy,TKE*,u_rms,v_rms,w_rms,uv
6871.850848,0.933781686,0.26253586,0.003464936,0.003511052,0.001477102,0.001941718,0.000953562
7009.065624,0.93665052,0.257677656,0.003388716,0.003423906,0.00145098,0.001902546,0.000929785
7147.15438,0.939472323,0.251874148,0.003313359,0.00333853,0.001425168,0.001863021,0.000905831
7286.117115,0.942247096,0.245576824,0.003239318,0.003255144,0.001399798,0.001823695,0.000881678
7425.828976,0.944974839,0.239406481,0.003166682,0.003173085,0.001374893,0.001785386,0.000857436
7566.289962,0.947608522,0.232996285,0.00309524,0.003091911,0.001350497,0.001748072,0.000833416
7707.500073,0.950195175,0.226670743,0.003024141,0.003011843,0.001326697,0.001709741,0.000809661
7849.334455,0.952734798,0.220909561,0.002953009,0.002932881,0.001303628,0.001669508,0.000785795
7991.917963,0.95522739,0.215905564,0.002882208,0.002855025,0.001281289,0.001628103,0.000761664
8135.250596,0.957719983,0.210929784,0.002812149,0.002778274,0.001259524,0.001586498,0.00073729
8279.207499,0.960118516,0.205370832,0.002743449,0.002703736,0.001238136,0.001545027,0.000712739
8423.788674,0.962422988,0.200150496,0.002675922,0.002630967,0.001217079,0.001503798,0.000687834
8568.99412,0.964727461,0.195160608,0.002609612,0.002559746,0.001196354,0.001463123,0.000662508
8714.698983,0.966984903,0.189944975,0.002544706,0.002490958,0.001175917,0.001422536,0.000636939
8861.152971,0.969195316,0.184654094,0.002480883,0.002424161,0.001155613,0.001381993,0.000611393
9007.981521,0.971311668,0.179574848,0.002418455,0.002358912,0.001135419,0.001342578,0.00058609
9155.434343,0.973428021,0.174904764,0.00235732,0.002293885,0.00111538,0.001305375,0.000561096
9303.261727,0.975450313,0.17086018,0.002297291,0.002229078,0.001095562,0.001269942,0.000536102
9451.713383,0.977472605,0.166674505,0.002237892,0.002164493,0.001075987,0.001235305,0.000510976
9600.539601,0.979447867,0.16187744,0.002179522,0.002100416,0.0010567,0.001201928,0.000485783
9749.865235,0.981329069,0.156704134,0.002122545,0.002036915,0.001037789,0.001170388,0.00046048
9899.565433,0.983163241,0.150914735,0.002067305,0.001974453,0.001019386,0.001140771,0.000435
10049.64019,0.984950383,0.144165922,0.002013934,0.001913694,0.001001603,0.001112571,0.000409453
10200.08952,0.986643465,0.136942106,0.001962719,0.001855479,0.000984528,0.001085431,0.000383907
10350.9134,0.988242487,0.129581903,0.001913473,0.001799409,0.000968227,0.00105931,0.000358338
10501.98699,0.989794479,0.122104125,0.001865653,0.001744157,0.000952788,0.00103436,0.000332659
10653.43515,0.99120538,0.114635752,0.001819326,0.001689879,0.000938389,0.001010384,0.000306847
10805.13302,0.992569252,0.10673,0.001775455,0.001638056,0.000925074,0.000987779,0.000281057
10957.08059,0.993792033,0.098396275,0.001735045,0.00158986,0.000912865,0.000967364,0.000255488
11109.27787,0.994967784,0.089775667,0.001698196,0.001545381,0.000901938,0.000949072,0.000230118
11261.60001,0.996002446,0.080618915,0.001664277,0.001503909,0.000892494,0.000932152,0.000204864
11414.17185,0.996943047,0.070958943,0.001633334,0.001465379,0.00088462,0.000916669,0.000179532
11566.9934,0.997742557,0.061148474,0.001605929,0.001430454,0.000878183,0.000903221,0.000154047
11719.81496,0.998448008,0.051328599,0.001582572,0.001399599,0.000873052,0.000892494,1.28E-04
11872.76136,0.999012369,0.041327658,0.001563706,0.001373522,0.000869203,0.000884686,1.03E-04
12025.83262,0.999435639,0.031120256,1.55E-03,1.35E-03,0.000866571,8.79E-04,7.69E-05
12179.02874,0.99976485,0.020666416,1.54E-03,1.34E-03,8.65E-04,8.75E-04,5.12E-05
12332.22485,0.99995297,0.010192353,1.53E-03,1.33E-03,8.64E-04,8.73E-04,2.55E-05
12485.42097,1,0,1.53E-03,1.33E-03,8.64E-04,8.73E-04,0.00E+00
0,0.00E+00,29.82371453,1.21E-30,2.42E-30,1.12E-34,7.48E-33,4.99E-35
0.463279997,0.000998064,29.82273034,1.17E-07,1.64E-07,6.95E-14,7.06E-08,2.11E-11
1.853087672,0.003991998,29.81971815,1.86E-06,2.62E-06,1.74E-11,1.11E-06,1.36E-09
4.169332537,0.008980998,29.81452882,9.34E-06,1.32E-05,4.32E-10,5.48E-06,1.56E-08
7.41185947,0.015963536,29.80653607,2.91E-05,4.16E-05,4.12E-09,1.67E-05,8.89E-08
11.58043795,0.024937339,29.79401011,7.00E-05,0.000101182,2.32E-08,3.89E-05,3.45E-07
16.67483097,0.035898044,29.77331245,0.000142595,0.000208941,9.27E-08,7.62E-05,1.05E-06
22.69465075,0.04883776,29.73767311,0.000258857,0.000385289,2.93E-07,0.000132134,2.68E-06
29.63955256,0.063742191,29.6759082,0.000431836,0.00065362,7.74E-07,0.000209278,6.06E-06
37.50893315,0.080583998,29.57122696,0.000674869,0.001039271,1.79E-06,0.000308681,1.24E-05
46.30236164,0.09931723,29.40057567,0.001000541,0.001567468,3.69E-06,0.00042992,2.34E-05
56.01940714,0.119866231,29.13532355,0.001419035,0.002259918,6.98E-06,0.00057117,4.10E-05
66.65920785,0.14211589,28.74358906,0.001935964,0.003130193,1.22E-05,0.000729488,6.77E-05
78.22090199,0.165901897,28.19417659,0.002550143,0.004178852,2.02E-05,0.000901268,0.000105542
90.70405868,0.191006099,27.4618851,0.003251842,0.005389511,3.15E-05,0.001082708,0.0001565
104.1078161,0.217156967,26.53236939,0.004022471,0.006727828,4.69E-05,0.001270251,0.000221561
118.4310971,0.244036557,25.40589787,0.004835903,0.008143888,6.71E-05,0.001460866,0.000300705
133.6730398,0.271298144,24.09863499,0.005661596,0.009578355,9.27E-05,0.001652185,0.000392764
149.8323516,0.29858294,22.64109042,0.006468102,0.010969579,0.00012418,0.001842444,0.000495536
166.9083861,0.325545148,21.07442087,0.007226944,0.012261507,0.000162039,0.002030342,0.00060605
184.8998507,0.351871002,19.44536011,0.007915527,0.013409697,0.000206489,0.002214867,0.000720928
203.8054526,0.377294542,17.80088049,0.008518247,0.01438383,0.000257643,0.00239502,0.000836778
223.6243302,0.401606899,16.18374922,0.009027006,0.015168695,0.000315444,0.002569872,0.000950512
244.3545443,0.424660008,14.62927757,0.009440251,0.0157624,0.000379668,0.002738434,0.001059578
265.9939405,0.44636243,13.16397883,0.009761377,0.016173191,0.000449923,0.002899639,0.001162064
288.5425189,0.466673784,11.80524022,0.009997321,0.016416469,0.000525658,0.003052516,0.001256708
312.0002794,0.485601961,10.56245621,0.010157013,0.01651176,0.000606185,0.00319608,0.001342841
336.362913,0.503179451,9.438221465,0.010250321,0.016480283,0.000690711,0.003329647,0.001420267
361.6282655,0.519461953,8.430209738,0.010287252,0.016343402,0.000778368,0.003452734,0.001489158
387.7963366,0.534528374,7.532575578,0.010277218,0.01612117,0.000868247,0.003565018,0.001549937
414.8649721,0.548457618,6.73732623,0.010229023,0.015832172,0.000959433,0.00366644,0.001603176
442.8341718,0.561342517,6.035395285,0.010150568,0.015492938,0.001051042,0.003757155,0.001649536
471.6974724,0.573266619,5.417388273,0.010048636,0.015117518,0.001142228,0.003837527,0.001689696
501.4570284,0.584313471,4.874089665,0.009929244,0.014718307,0.001232233,0.003907947,0.001724317
532.1106853,0.594561978,4.396940056,0.009797466,0.014305557,0.001320374,0.003969001,0.001754024
563.6541341,0.604091048,3.978006338,0.009657454,0.013887626,0.00140606,0.004021222,0.001779386
596.087375,0.612970303,3.610220291,0.009512711,0.013471257,0.00148879,0.004065375,0.001800914
629.4060989,0.621260084,3.287199639,0.00936597,0.013061755,0.001568148,0.004102036,0.001819074
663.6081514,0.629020729,3.0033077,0.009219418,0.012663274,0.001643804,0.004131758,0.001834268
698.6956869,0.636307938,2.753543038,0.009074847,0.012278886,0.001715507,0.004155302,0.001846863
734.6600877,0.643168126,2.533542443,0.008933464,0.011910753,0.001783081,0.004173093,0.001857172
771.5035082,0.649647708,2.339554092,0.008796216,0.011560197,0.001846419,0.004185816,0.001865466
809.2216394,0.655783816,2.168339129,0.008663569,0.011227858,0.001905473,0.004193808,0.001871979
847.8123269,0.661613583,2.017070267,0.008535897,0.010913939,0.001960259,0.004197596,0.001876919
887.2712618,0.667164858,1.883278101,0.008413301,0.01061824,0.002010826,0.004197536,0.001880461
927.5984441,0.672474773,1.764797431,0.008295788,0.010340381,0.002057268,0.004193928,0.001882761
968.7895648,0.677566536,1.659686731,0.008183329,0.010079714,0.002099687,0.004187258,0.001883966
1010.844624,0.682463355,1.566216227,0.008075809,0.009835628,0.002138218,0.004177772,0.001884196
1053.755004,0.687188437,1.482858945,0.007973022,0.009607268,0.002172995,0.00416578,0.001883563
1097.525013,0.691755707,1.408245976,0.007874817,0.009393823,0.00220422,0.004151592,0.001882167
1142.146034,0.69618373,1.341121742,0.007780891,0.009194521,0.002231982,0.004135279,0.001880097
1187.618067,0.700486433,1.280421536,0.007691108,0.009008543,0.002256521,0.004117152,0.001877432
1233.936803,0.704677738,1.225319241,0.007605174,0.008835019,0.002278048,0.004097281,0.00187423
1281.097932,0.70876693,1.175122947,0.007522869,0.008673036,0.002296784,0.004075917,0.001870544
1329.101455,0.712758649,1.129209338,0.007443753,0.008521547,0.002312828,0.004053132,0.00186642
1377.943063,0.716666821,1.087023694,0.007367763,0.008379889,0.002326464,0.004029173,0.001861896
1427.618448,0.720496087,1.048124623,0.007294566,0.008247172,0.002337851,0.00400411,0.001857006
1478.125453,0.72425573,1.012157224,0.007223929,0.008122707,0.002347196,0.003977954,0.001851775
1529.457617,0.72794575,0.978820276,0.007155626,0.00800575,0.002354668,0.003950834,0.001846227
1581.617094,0.73157543,0.947794665,0.007089468,0.007895579,0.002360482,0.003922876,0.001840383
1634.595265,0.735144769,0.918776191,0.007025289,0.007791578,0.002364679,0.003894322,0.001834266
1688.392132,0.738663052,0.891565034,0.006962852,0.007692988,0.002367478,0.003865237,0.001827894
1743.001229,0.742130279,0.866062776,0.006901984,0.007599153,0.002369014,0.003835802,0.001821269
1798.420404,0.745546448,0.842179945,0.006842523,0.007509593,0.002369376,0.003806078,0.001814403
1854.645346,0.748920843,0.819785318,0.006784312,0.007423684,0.002368698,0.003776241,0.001807302
1911.673903,0.752253465,0.798732758,0.006727249,0.007341052,0.002366982,0.003746465,0.001799977
1969.501763,0.755548954,0.778882093,0.006671281,0.007261334,0.002364363,0.003716864,0.001792443
2028.122466,0.758807311,0.760096136,0.00661638,0.007184334,0.002360933,0.003687493,0.001784707
2087.533855,0.762028536,0.742270501,0.006562424,0.007109701,0.00235674,0.003658406,0.001776777
2147.733776,0.765221912,0.725348526,0.006509246,0.00703717,0.002351831,0.003629491,0.001768661
2208.709303,0.768382797,0.709285473,0.006456797,0.006966561,0.002346342,0.003600691,0.001760362
2270.477671,0.771511191,0.694012749,0.006404916,0.006897541,0.00234023,0.00357206,0.001751889
2333.021645,0.774611736,0.679434917,0.006353635,0.006830093,0.002333634,0.003543544,0.001743244
2396.31968,0.777689073,0.665474436,0.006302948,0.006764044,0.002326598,0.003515253,0.001734439
2460.39332,0.780738561,0.652071659,0.006252742,0.006699229,0.002319127,0.003487129,0.001725474
2525.221021,0.7837602,0.639175885,0.006203075,0.006635557,0.00231131,0.003459283,0.001716355
2590.802784,0.786758631,0.626712555,0.006153879,0.006572942,0.002303105,0.003431711,0.001707089
2657.160152,0.789733854,0.614607109,0.006105269,0.006511522,0.002294604,0.003404412,0.001697683
2724.250036,0.792681229,0.602817795,0.006057088,0.006451136,0.002285764,0.003377275,0.001688137
2792.093982,0.795610037,0.591365488,0.006009331,0.006391774,0.002276586,0.003350302,0.001678455
2860.670443,0.798510996,0.580303873,0.00596193,0.006333351,0.002267073,0.003323436,0.001668629
2929.979422,0.801388747,0.569624,0.00591493,0.006275858,0.002257271,0.003296732,0.001658662
3000.020916,0.804243291,0.559337801,0.005868282,0.00621914,0.002247182,0.003270241,0.001648558
3070.794927,0.807079268,0.54950194,0.005822019,0.006163116,0.002236853,0.003244069,0.001638312
3142.27991,0.809892038,0.540140276,0.005776099,0.006107709,0.002226328,0.00321816,0.001627919
3214.475865,0.812686242,0.531172285,0.005730431,0.006052696,0.002215653,0.003192513,0.001617393
3287.404336,0.815461879,0.522484637,0.005685015,0.005998076,0.00220483,0.003167124,0.001606735
3361.022234,0.81821895,0.514035579,0.005639788,0.005943775,0.002193859,0.003141942,0.001595953
3435.351104,0.820952814,0.505798269,0.005594809,0.005889721,0.002182829,0.003117067,0.001585049
3510.369401,0.823672753,0.497742884,0.005550113,0.005836127,0.002171654,0.003092445,0.001574027
3586.077125,0.826374126,0.489857493,0.005505681,0.005782848,0.002160334,0.003068179,0.001562887
3662.474277,0.829056933,0.482171922,0.005461513,0.005729954,0.002148859,0.003044212,0.00155163
3739.560856,0.831721174,0.474713011,0.005417487,0.005677373,0.002137209,0.003020391,0.001540255
3817.315317,0.834366848,0.467486725,0.005373624,0.005625174,0.00212536,0.002996715,0.00152876
3895.759206,0.836993957,0.460504994,0.005329951,0.005573493,0.002113278,0.002973131,0.001517145
3974.849432,0.839607141,0.453806587,0.005286424,0.005522257,0.00210095,0.002949641,0.00150541
4054.607542,0.842201758,0.447409401,0.005243039,0.005471464,0.00208837,0.002926243,0.001493555
4135.011989,0.844782451,0.441268698,0.005199673,0.005420974,0.002075532,0.002902839,0.001481583
4216.062774,0.84734922,0.435280096,0.005156308,0.005370786,0.002062451,0.002879379,0.001469501
4297.781442,0.849902064,0.429339212,0.005112832,0.005320764,0.002049133,0.002855767,0.001457318
4380.124903,0.852436341,0.423434116,0.005069119,0.005270774,0.002035608,0.002831857,0.001445038
4463.093158,0.854956694,0.417621475,0.005025017,0.00522055,0.002021881,0.002807604,0.001432652
4546.686206,0.857463123,0.411949004,0.00498048,0.005169965,0.00200798,0.002783015,0.001420164
4630.925592,0.859950985,0.406434599,0.004935507,0.005118963,0.001993907,0.002758144,0.001407565
4715.768226,0.862429565,0.401066331,0.00489016,0.005067619,0.001979656,0.002733045,0.001394862
4801.21411,0.864884936,0.395823322,0.004844529,0.005016008,0.001965231,0.002707819,0.001382055
4887.284787,0.867331025,0.390729431,0.004798692,0.004964203,0.001950616,0.002682565,0.001369141
4973.937168,0.869763189,0.38582343,0.004752643,0.004912081,0.001935823,0.002657383,0.00135612
5061.192798,0.872176787,0.381075495,0.004706363,0.004859652,0.00192085,0.002632223,0.001342993
5149.030132,0.874581102,0.37644089,0.004659872,0.004806989,0.001905712,0.002607042,0.001329766
5237.449171,0.876971492,0.37191365,0.004613166,0.004754165,0.001890421,0.002581745,0.001316434
5326.449913,0.879347957,0.367481846,0.004566232,0.004701188,0.001874986,0.00255629,0.001303006
5416.010816,0.881710498,0.363100742,0.00451901,0.004648064,0.001859414,0.002530541,0.001289483
5506.153422,0.884063756,0.358785251,0.004471589,0.004594865,0.001843716,0.002504597,0.001275863
5596.834643,0.886398448,0.354603966,0.004423895,0.004541471,0.001827901,0.002478417,0.001262146
5688.076024,0.888723857,0.350583729,0.004376015,0.004487954,0.001811977,0.002452099,0.00124833
5779.877565,0.891035341,0.346688752,0.004327959,0.004434383,0.001795934,0.002425601,0.001234419
5872.196176,0.8933329,0.342844475,0.004279815,0.004380888,0.001779766,0.002398974,0.001220418
5965.053402,0.895621177,0.338961427,0.00423161,0.004327535,0.001763461,0.002372223,0.001206337
6058.449243,0.897895528,0.335000838,0.004183409,0.004274448,0.001747018,0.002345353,0.001192176
6152.362154,0.900151314,0.330950778,0.004135297,0.004221748,0.001730435,0.002318411,0.001177942
6246.792136,0.902397817,0.326787387,0.00408733,0.004169496,0.001713716,0.002291448,0.001163635
6341.717644,0.904621112,0.32254049,0.004039472,0.004117688,0.00169688,0.002264377,0.001149252
6437.160222,0.906830482,0.318296576,0.003991816,0.004066381,0.001679959,0.002237292,0.001134789
6533.076781,0.909021286,0.314094414,0.003944294,0.004015396,0.001662998,0.002210195,0.001120247
6629.510411,0.911198166,0.309936988,0.003896902,0.003964675,0.00164604,0.002183089,0.001105621
6726.396477,0.913351838,0.305880963,0.003849573,0.003914101,0.001629109,0.002155936,0.001090909
6823.778069,0.915486943,0.301988969,0.003802356,0.003863679,0.001612217,0.002128815,0.001076106
6921.633642,0.917608125,0.298255039,0.003755232,0.003813355,0.001595354,0.002101755,0.001061211
7019.941652,0.919715381,0.294594775,0.003708248,0.003763246,0.001578514,0.002074737,0.001046231
7118.723643,0.921804072,0.29093123,0.003661398,0.003713412,0.001561678,0.002047705,0.001031177
7217.936526,0.923874196,0.287269474,0.003614622,0.003663799,0.001544834,0.002020612,0.001016042
7317.601845,0.925930396,0.283645595,0.003567925,0.003614407,0.001527976,0.001993468,0.00100083
7417.698057,0.927968029,0.280058697,0.003521283,0.003565184,0.001511109,0.001966272,0.00098554
7518.225161,0.929991738,0.276490289,0.003474665,0.003516078,0.001494254,0.001938998,0.000970177
7619.183156,0.931992239,0.27291532,0.003428009,0.003466985,0.001477436,0.001911597,0.000954743
7720.550499,0.933978816,0.269282792,0.003381197,0.003417695,0.001460667,0.001884033,0.000939243
7822.32719,0.935946827,0.265577195,0.003334277,0.003368326,0.001443976,0.001856253,0.000923681
7924.513227,0.937891629,0.261856389,0.003287197,0.003318782,0.001427378,0.001828235,0.000908051
8027.087068,0.939817866,0.258175248,0.003239988,0.003269073,0.001410879,0.001800024,0.000892354
8130.048711,0.941725537,0.254559122,0.003192737,0.003219266,0.001394493,0.001771716,0.000876587
8233.398158,0.94361,0.251036345,0.003145537,0.003169476,0.001378206,0.001743392,0.000860745
8337.135407,0.945480538,0.247593197,0.003098393,0.003119658,0.001362015,0.001715111,0.000844837
8441.217369,0.947327869,0.24414319,0.003051399,0.003069979,0.001345913,0.001686906,0.000828865
8545.687135,0.949156633,0.240601624,0.003004575,0.003020442,0.001329893,0.001658814,0.000812836
8650.480069,0.950966832,0.236944938,0.002957995,0.002971208,0.001313952,0.001630829,0.000796754
8755.639262,0.952753822,0.233196396,0.002911678,0.002922328,0.001298094,0.001602935,0.000780617
8861.143168,0.954512964,0.229389697,0.002865621,0.002873803,0.001282309,0.00157513,0.000764427
8966.970243,0.956253539,0.225540946,0.002819892,0.002825685,0.001266604,0.001547495,0.000748181
9073.142032,0.957966265,0.221662671,0.002774514,0.002777875,0.001251006,0.001520148,0.000731879
